dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/24.mp4,./datasets/MDMER/MDMER_physio/EEG/29_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,26.0,7800,18,True,29,726,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/25.mp4,./datasets/MDMER/MDMER_physio/EEG/29_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 6]",False,False,640/480,30,23.0,6900,18,True,29,727,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/26.mp4,./datasets/MDMER/MDMER_physio/EEG/29_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,30.0,9000,18,True,29,728,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/27.mp4,./datasets/MDMER/MDMER_physio/EEG/29_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 5]",False,False,640/480,30,24.0,7200,18,True,29,729,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/28.mp4,./datasets/MDMER/MDMER_physio/EEG/29_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,24.0,7200,18,True,29,730,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/29.mp4,./datasets/MDMER/MDMER_physio/EEG/29_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,24.0,7200,18,True,29,731,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/30.mp4,./datasets/MDMER/MDMER_physio/EEG/29_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 6]",False,False,640/480,30,21.0,6300,18,True,29,732,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/29/31.mp4,./datasets/MDMER/MDMER_physio/EEG/29_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/29_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/29_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 5]",False,False,640/480,30,29.0,8700,18,True,29,733,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/0.mp4,./datasets/MDMER/MDMER_physio/EEG/30_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 7, 7]",False,False,640/480,30,21.0,6300,18,True,30,734,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/1.mp4,./datasets/MDMER/MDMER_physio/EEG/30_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 7]",False,False,640/480,30,30.0,9000,18,True,30,735,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/2.mp4,./datasets/MDMER/MDMER_physio/EEG/30_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 7]",False,False,640/480,30,30.0,9000,18,True,30,736,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/3.mp4,./datasets/MDMER/MDMER_physio/EEG/30_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 8]",False,False,640/480,30,30.0,9000,18,True,30,737,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/4.mp4,./datasets/MDMER/MDMER_physio/EEG/30_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 8]",False,False,640/480,30,29.0,8700,18,True,30,738,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/5.mp4,./datasets/MDMER/MDMER_physio/EEG/30_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 9, 4]",False,False,640/480,30,30.0,9000,18,True,30,739,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/6.mp4,./datasets/MDMER/MDMER_physio/EEG/30_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 8, 5]",False,False,640/480,30,30.0,9000,18,True,30,740,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/7.mp4,./datasets/MDMER/MDMER_physio/EEG/30_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 6]",False,False,640/480,30,28.0,8400,18,True,30,741,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/8.mp4,./datasets/MDMER/MDMER_physio/EEG/30_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,22.0,6600,18,True,30,742,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/9.mp4,./datasets/MDMER/MDMER_physio/EEG/30_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,23.0,6900,18,True,30,743,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/10.mp4,./datasets/MDMER/MDMER_physio/EEG/30_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 5]",False,False,640/480,30,30.0,9000,18,True,30,744,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/11.mp4,./datasets/MDMER/MDMER_physio/EEG/30_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,31.0,9300,18,True,30,745,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/12.mp4,./datasets/MDMER/MDMER_physio/EEG/30_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,24.0,7200,18,True,30,746,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/13.mp4,./datasets/MDMER/MDMER_physio/EEG/30_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[9, 1, 3]",False,False,640/480,30,28.0,8400,18,True,30,747,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/14.mp4,./datasets/MDMER/MDMER_physio/EEG/30_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 7]",False,False,640/480,30,29.0,8700,18,True,30,748,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/15.mp4,./datasets/MDMER/MDMER_physio/EEG/30_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,27.0,8100,18,True,30,749,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/16.mp4,./datasets/MDMER/MDMER_physio/EEG/30_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 7]",False,False,640/480,30,29.0,8700,18,True,30,750,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/17.mp4,./datasets/MDMER/MDMER_physio/EEG/30_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 8, 7]",False,False,640/480,30,29.0,8700,18,True,30,751,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/18.mp4,./datasets/MDMER/MDMER_physio/EEG/30_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 7]",False,False,640/480,30,28.0,8400,18,True,30,752,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/19.mp4,./datasets/MDMER/MDMER_physio/EEG/30_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,30.0,9000,18,True,30,753,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/20.mp4,./datasets/MDMER/MDMER_physio/EEG/30_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,32.0,9600,18,True,30,754,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/21.mp4,./datasets/MDMER/MDMER_physio/EEG/30_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 8]",False,False,640/480,30,26.0,7800,18,True,30,755,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/22.mp4,./datasets/MDMER/MDMER_physio/EEG/30_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 7]",False,False,640/480,30,32.0,9600,18,True,30,756,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/23.mp4,./datasets/MDMER/MDMER_physio/EEG/30_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 7]",False,False,640/480,30,24.0,7200,18,True,30,757,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/24.mp4,./datasets/MDMER/MDMER_physio/EEG/30_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,26.0,7800,18,True,30,758,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/25.mp4,./datasets/MDMER/MDMER_physio/EEG/30_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 7]",False,False,640/480,30,23.0,6900,18,True,30,759,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/26.mp4,./datasets/MDMER/MDMER_physio/EEG/30_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 5]",False,False,640/480,30,30.0,9000,18,True,30,760,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/27.mp4,./datasets/MDMER/MDMER_physio/EEG/30_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,24.0,7200,18,True,30,761,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/28.mp4,./datasets/MDMER/MDMER_physio/EEG/30_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 6]",False,False,640/480,30,24.0,7200,18,True,30,762,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/29.mp4,./datasets/MDMER/MDMER_physio/EEG/30_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 7]",False,False,640/480,30,24.0,7200,18,True,30,763,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/30.mp4,./datasets/MDMER/MDMER_physio/EEG/30_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,21.0,6300,18,True,30,764,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/30/31.mp4,./datasets/MDMER/MDMER_physio/EEG/30_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/30_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/30_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,29.0,8700,18,True,30,765,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/0.mp4,./datasets/MDMER/MDMER_physio/EEG/32_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 7, 9]",False,False,640/480,30,21.0,6300,18,True,32,766,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/1.mp4,./datasets/MDMER/MDMER_physio/EEG/32_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 7, 9]",False,False,640/480,30,30.0,9000,18,True,32,767,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/2.mp4,./datasets/MDMER/MDMER_physio/EEG/32_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 7, 9]",False,False,640/480,30,30.0,9000,18,True,32,768,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/3.mp4,./datasets/MDMER/MDMER_physio/EEG/32_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 7, 8]",False,False,640/480,30,30.0,9000,18,True,32,769,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/4.mp4,./datasets/MDMER/MDMER_physio/EEG/32_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 8, 8]",False,False,640/480,30,29.0,8700,18,True,32,770,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/5.mp4,./datasets/MDMER/MDMER_physio/EEG/32_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 7, 8]",False,False,640/480,30,30.0,9000,18,True,32,771,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/6.mp4,./datasets/MDMER/MDMER_physio/EEG/32_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 7, 8]",False,False,640/480,30,30.0,9000,18,True,32,772,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/7.mp4,./datasets/MDMER/MDMER_physio/EEG/32_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 8]",False,False,640/480,30,28.0,8400,18,True,32,773,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/8.mp4,./datasets/MDMER/MDMER_physio/EEG/32_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 2, 7]",False,False,640/480,30,22.0,6600,18,True,32,774,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/9.mp4,./datasets/MDMER/MDMER_physio/EEG/32_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 8]",False,False,640/480,30,23.0,6900,18,True,32,775,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/10.mp4,./datasets/MDMER/MDMER_physio/EEG/32_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 2, 7]",False,False,640/480,30,30.0,9000,18,True,32,776,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/11.mp4,./datasets/MDMER/MDMER_physio/EEG/32_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 7]",False,False,640/480,30,31.0,9300,18,True,32,777,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/12.mp4,./datasets/MDMER/MDMER_physio/EEG/32_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 7]",False,False,640/480,30,24.0,7200,18,True,32,778,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/13.mp4,./datasets/MDMER/MDMER_physio/EEG/32_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 6]",False,False,640/480,30,28.0,8400,18,True,32,779,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/14.mp4,./datasets/MDMER/MDMER_physio/EEG/32_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 8]",False,False,640/480,30,29.0,8700,18,True,32,780,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/15.mp4,./datasets/MDMER/MDMER_physio/EEG/32_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 6]",False,False,640/480,30,27.0,8100,18,True,32,781,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/16.mp4,./datasets/MDMER/MDMER_physio/EEG/32_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 8]",False,False,640/480,30,29.0,8700,18,True,32,782,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/17.mp4,./datasets/MDMER/MDMER_physio/EEG/32_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 6, 8]",False,False,640/480,30,29.0,8700,18,True,32,783,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/18.mp4,./datasets/MDMER/MDMER_physio/EEG/32_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 8]",False,False,640/480,30,28.0,8400,18,True,32,784,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/32/19.mp4,./datasets/MDMER/MDMER_physio/EEG/32_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/32_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/32_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 8]",False,False,640/480,30,30.0,9000,18,True,32,785,4
